ID,CPR,name,phone,age,CD4,sex
11582,2108985606,Gunna Alminde,46967019,43,683,1
27678,0108224063,Gunnar Knudsgaard,54275033,32,486,2
15261,0904482420,Gunnar Stefansen,88016450,66,541,2
19974,3106463333,Gunner Lybker,39317417,45,436,2
12453,0108141285,Gunner Moen,42310741,28,591,2
15916,0602497335,Gunni Gamstrup,49804584,37,473,2
24371,1207475505,Gunni Norup,93867262,36,747,2
12107,2901433861,Gunnulf Mellmølle,46291649,37,517,2
12119,1207088007,Guno Jaedicke,76347406,23,312,2
30935,1408737391,Guno Nilsdatter,27498684,45,787,2
20593,2712232875,Gunter Caspersen,41366699,43,390,2
21445,2801131572,Gunter Vindelev,30216003,31,364,2
25839,1312111318,Gunther Brand,81687732,41,381,2
20841,2607792713,Gunvald Brandtberg,93592685,32,589,2
16878,2606031057,Gurli Stephansen,14477668,74,416,1
15689,3103297286,Gustaf Strandby,83894828,57,375,2
24441,0303506913,Gustav Enevoldsen,71884308,38,385,2
22169,0511392922,Gustav Smith,97511483,47,565,2
19783,0211529875,Gustav Videbech,18107557,47,341,2
23899,2012607865,Gustave Holbek,68216049,38,407,2
29995,0601764649,Gustave Sveigaard,20917285,42,341,2
23128,1509592506,Guy Kelso,12723628,32,422,2
14310,1011912447,Guy Leusch,99353231,43,673,2
23981,2010572491,Gwen Bruhn,72438864,32,424,1
12923,2109030730,Gwen Ulrichsen,37968779,26,650,1
23879,0503560312,Gya Hense,19696617,71,615,1
31294,2112971810,Gynther Mohr,74008428,37,449,2
24874,2008045343,Gyrit Rugberg,82980937,51,373,1
17997,0805775309,Gyrita Justesen,78628166,58,388,1
26267,1007533883,Gyritha Gregersdatter,82274155,41,300,1
24574,2907849661,Gyritha Sarring,82605823,58,719,1
30928,1508577936,Gyta Bonde,27135924,21,710,1
28448,1911634826,Gytha Donath,57815874,26,483,1
11771,0902073933,Gytta Hove,63033329,57,672,1
16742,1811962371,Gytte Bennitsen,54332721,48,471,1
29356,0802370698,Göran Hesselballe,37203162,71,623,2
14686,2912780226,Gøtz May,93467795,28,490,2
29693,0612452253,Haagen Villumsdatter,71952352,46,367,2
25028,1803972118,Haakon Frænde,27725979,40,426,2
15792,0112369886,Hagbart Schjermer,76603181,53,397,2
10136,1008373653,Hagbarth Rande,74501970,55,561,2
29770,0709058208,Haggi Kinch,16913864,46,725,2
14108,1810770190,Haggi Rønning,51968230,52,594,2
11645,1407645319,Hajo Hamburg,38212695,57,631,2
26080,3008951343,Hak Hatch,67018245,36,476,2
27860,3101353845,Hakki Bruun,85998326,46,455,2
26439,2409752554,Hakon Dogde,93404364,43,314,2
13230,0504323931,Hakon Kirstine,38768051,42,665,2
18613,2507784854,Hakon Ramussen,84808018,33,631,2
25745,2704812060,Haldor Stilling,89188164,67,582,2
27651,0212965514,Haldur Berntsen,59924179,47,569,2
29654,2509644072,Haldur Primdal,91819417,51,649,2
13921,1310314499,Halfdan Povelsdatter,38655964,57,377,2
25581,2608024097,Halfred Enarson,48448202,40,657,2
28587,1310210025,Halfred Schjødt,70359614,43,438,2
15298,1410222929,Halina Berny,90180883,49,320,1
24894,1402357418,Halina Schurmann,48086095,58,337,1
14571,2005684291,Haline Søn,61900657,50,379,1
27193,1004196644,Halla Ickler,25193920,37,474,1
11874,2603276183,Halla Nyrup,52652222,48,440,1
12071,0907796430,Halldor Høiland,71069432,36,480,2
16575,1406127210,Halldor Svensen,56679522,56,606,2
11637,1004794419,Hallie Schultzen,54573344,50,327,1
23184,2205374360,Halvard Carlsen,68129798,39,618,2
13666,0309027361,Halvard Larsen,65561186,39,281,2
24980,3005697707,Halvard Østerberg,86084442,47,656,2
11573,0505020234,Halvdan Olsdatter,16677560,51,322,2
17464,0409524612,Halvdan Schjermer,32339064,42,447,2
10790,1208576748,Halvor Nutter,10414172,46,640,2
11559,2906781447,Hamund Dinesen,89691013,33,614,2
31417,0705148780,Hanne Errendal,31571846,40,635,1
25640,0911468350,Hannibal Bager,89488420,24,527,2
14769,3004827640,Hannibal Payne,66974416,57,611,2
25124,2208721231,Hannibal Skillings,81081463,21,372,2
26697,1010406590,Hanno Abrahamsen,63242948,28,435,2
21048,2711065045,Hanno Stranski,81436470,28,504,2
26858,1912915002,Hans Byskov,63374930,19,651,2
31207,1410244092,Hans Fogtmann,60006856,40,394,2
21017,3006748245,Hans Terp,27455086,56,323,2
24867,1711217843,Hans Vestergaard,55491710,43,748,2
26911,2806391743,Hansa Næschill,18074395,29,532,1
27364,1502407610,Hansigne Thrane,16219580,44,458,1
27952,3010946774,Hansmorten Hanssøn,38639729,52,421,2
30342,2210352007,Harding Ramsing,42072184,32,444,2
11264,0902653451,Hardy Diderichsen,73000267,37,355,2
16391,1509417243,Hardy Gydesdatter,64543271,37,363,2
21618,0910157853,Hardy Lundmann,38061084,43,394,2
27335,0211408236,Hardy Povlsdatter,88059819,43,401,2
13347,1007698657,Hardy Schaksen,79094159,51,677,2
24352,1011593382,Hariet Agerschou,31355904,46,429,1
26178,2810999093,Hariet Dahlhuus,40351384,42,398,1
14578,2102455969,Harly Højrup,80820489,33,374,2
17686,0412797235,Harold Bower,89312028,59,767,2
13940,1402984951,Harold Jockimsen,29279572,40,661,2
18885,0810634164,Harold Pløtze,86556364,46,537,2
13304,1208210763,Harri Bonde,48744465,47,644,2
26233,0301675306,Harri Errendal,21437780,45,551,2
30362,1402336194,Harris Jaedicke,92960914,39,588,2
29738,1209094768,Harro Bennitsen,85444901,52,651,2
16971,0810894143,Harro Linch,55427555,57,546,2
29967,0711905889,Harry Bohnsen,49965580,54,609,2
11231,2807883157,Hartvig Aschou,14722363,56,573,2
12507,1807835766,Hartvig Brandi,51536019,30,593,2
25674,0404048557,Hartvig Hvam,77979995,29,440,2
29733,2603812089,Hartwig Blom,44259831,28,425,2
13138,2805391710,Hartwig Hundebøl,63612960,27,740,2
22681,0612736378,Hasan Bruun,67500235,51,891,2
24871,2407622963,Hasan Lavesdatter,22607094,39,676,2
21486,2006215454,Hasel Cornelius,84923826,54,673,1
31343,1302241499,Hassan Dittersdatter,70532269,45,587,2
14339,1604200442,Hassan Faaborg,30321572,29,451,2
10712,2807020780,Hassan Klase,32208784,55,336,2
25710,1502615724,Hassan Lautzen,90412190,50,622,2
13596,2801646373,Hasse Mortensen,30320970,17,475,2
13661,2609441340,Hassi Geirmundsson,82383485,18,387,2
17855,2307572375,Hassi Grunnet,17149559,36,641,2
13996,0110460521,Hassi Kock,55947867,48,653,2
29446,2707234942,Hassi Lundorpf,30848371,42,620,2
16592,1611594712,Hauge Boye,26442580,54,554,2
27184,2508012156,Hauge Fillipsen,88451934,57,386,2
12734,2206367352,Hauge Gammelholm,43773937,37,527,2
11748,0607672137,Hauge Sandal,13376559,35,377,2
18247,2512341641,Havard Gregersdatter,17395246,53,537,2
13057,2006434464,Hebe Rønving,44273228,53,377,1
20227,2204032033,Heda Boysen,60092330,49,511,1
16813,1705785648,Heddy Diderichsen,20140296,50,321,1
12412,1908935247,Hegen Haarsløv,79596381,46,412,2
18999,2201674521,Hegen Wiel,19906185,55,734,2
18481,1612387751,Hegn Fynboe,23926076,57,549,2
17132,0606912109,Hegn Mosbye,37779505,44,510,2
17621,0411579177,Hegn Thagaard,99445080,47,347,2
20232,1409362651,Heide Geertsdatter,93010824,66,485,1
17581,3101871171,Heide Slott,66065998,23,464,1
19080,2501243814,Heidi Teilbæk,57450630,44,439,1
23353,3006430131,Heidie Bendixdatter,27431904,51,323,1
26480,2907921532,Heiko Dahler,67343806,41,381,2
30668,2305396287,Heiko Dürr,94189565,36,629,2
22292,1902935705,Heiko Koustrup,84630800,45,413,2
15611,3109006611,Heiko Stadager,19415531,27,627,2
26169,1309202751,Heiko Stephansen,69631477,52,365,2
10179,0201256732,Heile Joensdatter,95896534,20,395,2
30043,2707597774,Heile Steffensen,50609059,56,384,2
11961,0801942630,Heimer Bondesgaard,64317376,56,476,2
21811,2606815818,Heimer Orlof,70838073,58,346,2
11729,1012128242,Heimer Skriver,36669271,62,573,2
10532,1801317496,Hein Drostrup,42434826,24,343,2
22382,2512587159,Hein Drostrup,82939490,44,588,2
20188,2305991113,Hein Petersdatter,87640169,54,384,2
15119,0301249658,Hein Rothermal,35459271,45,394,2
26056,2806138971,Heina Bjørholm,15430310,44,345,1
14438,1112871479,Heina Sørensdatter,81161187,14,642,1
12601,2108292634,Heine Fynbo,52441615,67,615,2
21431,2904107705,Heine Lunding,36611607,52,346,2
17215,2506319159,Heiner Bergenstoff,57494692,40,598,2
28428,2608921181,Heines Cornelius,33945632,54,567,2
31072,0711629879,Heines Dons-Jensen,72972576,21,732,2
27689,0501655665,Heines MarieThomsen,64210333,54,593,2
19714,1001140928,Heini Mathiasdatter,98413144,40,705,2
12193,1606559118,Heini Tækker,41671016,54,338,2
27293,2104835994,Heinike Schrum,49952971,56,432,2
22186,2703347632,Heinike Slott,57368279,36,311,2
22666,1608280717,Heino Amlund,71002329,45,464,2
27815,1711839921,Heino Datz,11869078,37,435,2
27414,0705168462,Heino Holme,33123228,47,385,2
14175,0706654714,Heinrich Leusch,16075530,24,334,2
12060,2211286504,Heinrich Terkelsen,72537863,53,453,2
12130,3110181627,Heins Hjuler,35693062,55,367,2
14373,0906433030,Heins Lomholdt-Poulsen,89294758,42,405,2
10450,2412596453,Heins Sanne,85545450,46,549,2
14897,1711693109,Heintje Schrøder,42620726,44,530,2
27522,0308717203,Heinz Johanson,75392369,40,447,2
30387,2305264156,Heinz Simesen,39960043,63,637,2
10549,2711931238,Heise Freund,33649610,46,399,2
12573,3108673294,Heise Klemmensdatter,34960325,33,403,2
13181,0106219670,Hejne Herlufsen,67775252,54,498,2
10636,2312693571,Hejne Lorentsen,52463144,30,634,2
20483,2612160615,Hektor Risom,77341920,39,297,2
23713,1912991740,Helfred Fisker,89211065,35,363,2
12526,2108833702,Helfred Kryger,81554662,32,574,2
12847,2805562435,Helge Friis,27802912,28,504,2
18718,1303447946,Helgi Farup,64240655,40,339,2
30416,0504333352,Helgi Kølbæk,97719974,17,672,2
14243,1004790267,Helgi Sand,82847732,51,437,2
10408,0501958755,Helgo Brandtberg,30121396,43,378,2
27285,2304294005,Helgo Koezmarek,13722777,47,507,2
15741,0906581322,Hellmut Lyngbye,89887382,31,368,2
16646,0708912534,Hellmut Madssdatter,82099389,48,675,2
27280,0707930247,Hellmut Strohbehn,43493392,39,432,2
26651,2608689338,Hellmut Tækker,65836583,76,412,2
19382,1907014879,Hellmuth Brodersen,38153377,49,314,2
13223,2203665866,Helma larsdatter,59533813,70,566,1
22112,1206442856,Helman Graversen,62293255,23,495,2
13451,1501426062,Helmar Glipstrup,55405238,58,335,2
31768,1002640571,Helmut Kjøbmand,71594664,43,383,2
14200,0307361190,Helmuth Adolfsdatter,66900027,43,626,2
14651,2409677057,Hemming Elkjær,95701401,65,648,2
21664,3006780910,Hemming Nelson,61959925,50,526,2
11272,3106322299,Hendrik Augustiniussen,25584677,43,523,2
20238,3006753629,Hendrik Frost,95154495,54,606,2
14292,2702838255,Hendrika Dahm,68920799,56,438,1
26207,1505854903,Henni Holmgaard,28477952,42,568,1
30808,2709226933,Henning Fredslund,41939925,49,629,2
15713,0303106603,Henning Lois,40086721,33,408,2
14259,1909596584,Henning Praem,36598902,44,368,2
13424,2209821056,Henning Vogelius,15818678,63,475,2
30411,1412651074,Henny Fournaise,71573698,51,326,1
14377,0801447009,Henny Langvad,96371810,28,602,1
31295,1411659645,Henri Enghusen,49120573,37,597,2
28809,0405615073,Henrich Lynam,50279242,7,545,2
22019,0610988470,Henrik Aschou,14453009,37,397,2
28319,1512076267,Henrika Hampton,27546154,57,551,1
21074,1709158060,Henry Bang,54276565,51,379,2
19871,2403298061,Henry Svanesdatte,21988911,23,700,2
16667,1009682900,Hensia Sietam,28960233,33,510,1
28705,2803294913,Herbert Kilde,69699876,32,477,2
21544,2805026296,Herbert Neve,91225944,42,332,2
27970,0612150062,Heri Troelsdatter,32566341,46,502,2
12870,1002998666,Herma Drangsfeldt,26418865,48,304,1
15599,0305247316,Herma Johanson,77553248,39,654,1
14756,1101920707,Herma Poulsøn,24267891,49,439,1
21481,0107832567,Herman Povlsen,93442483,43,357,2
15076,1012444649,Herman Smaakjær,57966588,25,335,2
22570,0702422713,Hermann Kilde,70509422,41,510,2
15405,0702955751,Hermine Willumsen,99740841,54,563,1
19029,2208364466,Hermod Bolette,47459603,44,419,2
21102,1405342110,Hermod Dahler,82270075,50,751,2
21046,3106644003,Herold Olesdatter,80076875,24,572,2
27001,0308501506,Herold Rozycka,80003329,47,433,2
16779,1906093731,Hertha Koed,69790066,42,595,1
16690,1408661892,Hervard Boje,23804465,55,479,2
15308,2101579430,Hieronymus Kelso,25419443,42,508,2
18441,1808499187,Hieronymus Sudensholm,74079211,54,668,2
29354,1809303117,Hildebrand Krøyer,66970397,39,366,2
24801,2805485183,Hildegerd Bottke,30706519,85,434,1
22555,0605582932,Hildegerd Krog,20993731,53,475,1
22865,2112411506,Hilding Beyer,49940629,44,333,2
19481,2506723045,Hilleborg Khristensen,50131068,17,489,1
29710,2904214608,Hilmar Widell,73504662,33,500,2
22632,1303986262,Hilmer Blohm,12898622,44,634,2
28021,0507096192,Hilmer Brown,58801904,42,467,2
11488,0112428205,Hilmer Dahms,59178898,18,559,2
15603,3011339545,Hilmer Krag,39440319,26,476,2
10058,2505420274,Hjalmer Caspersdatter,52258435,64,662,2
24528,2709083670,Hjalmer Clausdatter,47925455,35,409,2
11693,1306420647,Hjalmer Lorensen,25948955,45,566,2
13399,1011847160,Hjalmer Vesterby,34509495,29,533,2
19928,1211721899,Hjalmer Vestergaard,89436944,53,543,2
25516,0412892852,Hjalte Wise,48118037,60,600,2
16895,1801392075,Hjarne Kilde,82286305,42,373,2
13184,0910887173,Hjarne Olufsdatter,97732293,40,391,2
24450,0903768449,Hjarne With,75635413,36,434,2
18419,0609805063,Hjørdis Sirach,38758155,42,572,1
14878,2302782518,Hoder Bundesgaard,57081313,43,500,2
22992,2003726163,Hoder Steinsø,33756622,54,537,2
30354,0604549346,Hold Hove,95312756,53,350,2
28634,1006632527,Holger Knudsdatter,57307106,27,380,2
19239,1702625869,Holger Poulsen,63045274,35,508,2
12896,2812201255,Holm Bitsch,36950195,76,661,2
17271,0107991792,Holme Jaedicke,41447710,62,438,2
26460,1305328516,Holme Johannsen,18080340,45,422,2
16580,1012557645,Horst Callesen,45382655,58,455,2
16123,1511423931,Hother Joahnnsen,41832088,44,580,2
12041,1102817388,Hovard Fechtel,75987509,53,316,2
15511,0101036196,Hovard Hustedt,65221610,10,488,2
24191,0409893483,Hroar Freund,92300003,65,593,2
27916,0908028031,Hroar Pallesen,69013529,52,396,2
14917,1205749993,Hrolf Therkildsdatter,15980024,48,456,2
23837,2405218887,Hubert Ulrichsen,91527882,34,575,2
12446,0405825402,Hugh Conradsdatter,80160464,41,605,2
21957,1808708773,Hugh Falk,80887187,60,413,2
12389,0709990344,Hugi Greve,89095083,31,352,2
16398,0804875548,Hugi Hamblet,88113208,50,723,2
13556,0207015465,Hugi Hørsted,90877236,39,730,2
10256,2210796791,Hugo Vollerup,30238040,54,309,2
20247,1203570332,Hulda Tang,52409945,40,561,1
12166,3004374515,Humphrey Villumsen,62276164,50,384,2
30856,1306628181,Hylleborg Nyboe,79941293,15,682,1
22579,0104256928,Hågen Halberstadt,45773289,60,631,2
16160,1703330223,Hågen Tagemose,24965500,44,686,2
24854,2601340583,Hågen Therkildsdatter,89986401,47,507,2
16204,2101290721,Håkon Bentzinger,75415033,37,847,2
19066,0112924250,Håvard Skyggebjerg,96827645,41,574,2
26869,2308128324,Høgne Grejsen,36200936,30,394,2
16865,1308582645,Høgne Ignatius,28043380,39,427,2
30471,1308699141,Høgne Pelle,74736793,67,499,2
17082,1409647322,Ian Zakariassen,10741630,28,355,2
16416,2702760798,Ib Andersdaater,82017330,38,312,2
15585,0504935255,Ib Guldborg,89849418,52,698,2
23616,0504721111,Ibi Høyer,13594463,51,472,1
19523,2111139194,Ida Ullum,13675849,47,507,1
14550,2806123705,Idun Dyg,71188708,52,302,1
28300,1511941216,Ignatius Bennedsdatter,78809455,31,574,2
31596,3003375267,Ignatius Juhl,82101987,18,745,2
30220,1207440110,Igor Hjortdal,46487421,38,375,2
28627,1012939823,Igor Vincentz,45429449,18,632,2
12997,1308884010,Ila Primdal,49693067,30,304,1
24217,0609424689,Ilena Ferslev,35321772,33,604,1
12580,0303120275,Ilia Svaneby,81553257,53,485,1
17536,0809967588,Illianna Torre,56452291,27,481,1
22103,1304861039,Ilona Nysom,55746086,44,367,1
29815,2801806798,Ilone Bie,45088503,5,525,1
22278,1503989835,Ilsa Mehlbye,27402494,46,411,1
12168,2005704777,Ilse Bjørsvik,99619121,41,659,1
29216,1010684144,Ilsebet Kjerstrup,88083713,56,366,1
18044,2410071607,Ilsebeth Fynboe,21378631,44,390,1
15738,1706827607,Ily Borgsmidt,98884921,50,649,1
16313,2203426204,Imran Arentoft,42631659,35,413,2
25047,2806991301,Imran Højrup,69805601,53,491,2
24961,2411193989,Imran Peschardt,32437522,40,470,2
20785,2702354167,Imran Thirstrup,33952800,56,504,2
22397,1508470457,India Nielsøn,17218399,50,277,1
28930,1908799833,Ines Lynam,16074946,49,440,1
13381,1510423586,Ingalil Hørsted,43135467,45,391,1
29031,1001925352,Ingalil Schiern,14307223,52,474,1
22725,2112795168,Ingbert Bergenstoff,75246280,40,547,2
24658,0201556574,Ingbert Sandager,87315719,26,496,2
23262,2009476937,Ingeborg Anthonisen,91892931,44,339,1
28046,0510994029,Ingebrit Palle,44783330,55,381,1
26329,0805597835,Ingebritt Thulesen,21423261,32,711,1
19968,2401501204,Ingeline Rosenfeldt,93251987,21,335,1
12542,2202726455,Ingeman Glipstrup,28995816,28,347,2
21775,2112790412,Ingeman Marcussen,89129968,59,381,2
16435,2904147968,Ingemann Ascou,73830967,43,634,2
31267,1208464316,Ingemann Joensen,28464838,24,344,2
27320,2607406709,Ingemar Møller,29775811,74,604,2
23840,2006814338,Ingevald Lauridtsen,22107240,25,361,2
25345,1801518524,Ingevald Therkilsen,81387185,41,323,2
20415,3101823513,Ingi Jacobsdatter,47129275,38,449,2
16328,1403220999,Ingmar Lynggaard,86232365,40,613,2
21212,2007152659,Ingmund Fejfer-Jakobsen,37126703,25,563,2
14943,1803047919,Ingmund Hasselstrøm,30656808,45,606,2
14443,0606792366,Ingmund Pjendgaard,47864496,27,307,2
21222,2304497611,Ingo Cary,36478512,51,595,2
12141,3004578519,Ingse Snedsted,63015677,53,571,1
17260,2310877397,Ingun Dalström,35711384,29,362,1
21166,0609388213,Ingvald Hofgaard,50538988,15,622,2
22793,2202341422,Ingvald Olling,76593964,39,401,2
26742,0109511778,Ingvald Tved,56950857,37,500,2
25930,2908498198,Ingvar Schaadt,67219124,32,426,2
15289,1601941490,Ingvard Wöller,60239978,42,353,2
12246,2809510511,Ingvardt Jonassen,55417905,23,576,2
11920,2911882690,Ingvardt Mørkholt,10923332,56,278,2
15670,0506183080,Ingvardt Sandvej,98121858,28,654,2
15877,2704922940,Ingvardt Sommelund,27946506,62,606,2
10514,1701132908,Ingvardt Zigterman,41811503,47,368,2
30238,2806259055,Ingvart Bærentsen,29664957,44,511,2
13703,0811686222,Ingver Michelsen,51298683,27,589,2
19996,2007180082,Ingvert Beyer,42093212,63,419,2
15825,0305748756,Ingvert Hermandsen,68484950,38,402,2
11538,0512071480,Ingvert Morris,23219179,47,505,2
12313,2506922160,Ingvert Vinkel,47244322,68,625,2
21053,2709472649,Ingvor Hansen,34816920,54,616,2
15259,2406697301,Ingvor Simensen,28913200,66,306,2
13743,0711727058,Inie Dragon,92745885,39,616,1
31010,1512583763,Inna Fryland,50901179,39,491,1
10759,1104695269,Inna Lauge,13279394,54,453,1
26090,1406928885,Inneke Buus,90209574,42,514,1
26945,2202261475,Ino Løgager,89373534,35,331,2
23915,0909528199,Ioannis Lange,95949218,37,376,2
22624,1912813145,Irela Thaysen,69134403,43,414,1
11523,2702042724,Iren Nørgaard,92970240,23,340,1
20138,0807187066,Irena Tandrup,12717853,44,714,1
28393,0509139408,Irving Fransen,48317036,57,669,2
30373,2305043615,Irwing Mastensen,45040099,42,538,2
29825,1011245302,Isa Smedal,58320158,39,360,1
13248,2204851389,Isaac Michelsen,12665530,38,572,2
18914,0205301346,Isabella Hamblet,83396818,56,333,1
12337,1304074256,Isac Jürgens,63460277,47,385,2
21047,1510232210,Isac Thorsmark,67413383,47,510,2
23965,1512758495,Isegrim Fink,28435752,52,548,2
28228,2612484718,Isidor Bedixen,84407746,22,420,2
20314,0210745544,Isidora Munk-Andersen,76928131,63,620,1
19550,0801221315,Isidora Røper,62157484,41,320,1
14336,1311346520,Isidora Scheel,58394609,36,435,1
23269,0908259267,Isodora Agerbek,60755348,23,554,1
17281,2201747627,Istvan Fich,47929350,37,357,2
27531,2505314174,Istvan Gunnarsen,53115071,68,438,2
31514,0408017592,Istvan Hopen,69325068,37,310,2
11332,2209005279,Istvan Korsgaard,90451439,46,440,2
27143,0311442594,Istvan Prebensen,84208581,24,596,2
10962,0311196195,Ivalo Hals,42574658,54,628,1
25608,2805862013,Ivan Greve,65312282,45,574,2
28012,0102901630,Ivan Wolff,90884897,34,643,2
21958,2304606004,Ivana Palundan,64868768,38,436,1
11758,0312134054,Ivar Torvin,18113866,34,396,2
17701,2503090052,Iver Brødsgaard,55381009,50,412,2
18723,0601703644,Iver Kyed,76902247,19,408,2
27115,2106669464,Ivonne Enemærke,57662585,33,601,1
18427,2511002065,Iwan Iversdatter,90473051,53,430,2
13068,2903081170,Iwan Sudensholm,12544974,50,333,2
